walletAddress,amount
0x1509d0cF64fe6b6EdB76Fa69e86f05b79e611D0a,23090472236822112251
0x5b5dE7D53837696D016F1435859acF25B02d9d6A,22839712606379784177
0x44E3Daf6bfa2905ea385cc56A4324819755B8FEe,22767146074151689561
0x2317BF81418874dbf2F75fF13222cD6d03b55e95,22549279073182059818
0x803d46E5FAc75438A4fdd559479eD0971E92aE81,22192280302350582133
0x10b052D790Bc65963443a098090c6ec7Cbb08cEE,21790088012642385706
0x0241748E91614C9B3eCFA15E6bC6DE7882E00985,21005816224626979505
0xe25BBaC6130A35A14dd4b57eF1cA42aab26Bc49E,20243099442987585235
0x39A6Ec1d7989b16D7733dbd726a4cD755DEF281D,20236571197141628886
0x8966D8aCbb4b0d5830fca4b0Dd3b134e41049B19,20166554976019828160
0x984061A332F0D28e3Ae8875Ac953e2aB38a4608a,20105392400955661714
0xd60eC58e0bb0a2dAe079ff32a0Fa417Ee78d0Bc4,18852943821262396540
0x90790ECE92c6ab1Fec014907BfBb356498F04617,18124402204714531450
0xF1f05FE7Df3F0ceAc6DC47A9D58B5842D5761539,17932628761451553601
0x9A53038d1d0bacDC835903CE48DEA6Ec104D9580,17908335647947673408
0xd9E82989436c279e820F7220797fa5DBAf05342A,17593836591760645405
0xC8499D0311CA31A60e11D58A5A7e4F1C24B95575,17149498125494623935
0xEa0CcA90ca906422EfEC6002Fa8E444B305Db7A0,17098097844524030364
0xAC4bC0939aFF9C5ab360d3C88E239C672D50002C,17010384093089044200
0x53d4F70aC4B464349EaBd92C18Edeaf14F97043C,16862072911486436055
0x3cfF9Fc38f07B222251Bb57B0456e7C9d98e9f66,16811128778434824227
0x2ba94954ffC65eCf1256C33665212dFC564F9468,16765215732860600184
0xe8F4E13EFe4d517cC9065415c08895B590dd2a28,16452067044130494367
0x3E853F7d49f68a8c86658Ba141a7b6742567DfB8,16412692594570355453
0x191E6f31aef8367eCc3Da79Fa55f9d84e27E759d,16366453892007736926
0x062843F3Eca17FBe9AbbcBC23EcDAf069Db2d856,16338143095826573870
0x6b1a706e199c6A80FD50b96fD68aB8BACBA2bB7f,16027839732184538946
0x7D5386B34e4aC9A5EdA051D68172769184F05777,14565421837300885244
0xbaFFC54777dA9ED1208470395114dF04407aD032,14429906399653010141
0x82363A156fBdF0553350683a9Bc57f54A33C2773,13878933510950558272
0x1DFDea1D6a258EAb9fD1c1Ea65f19F47B41D9b83,13717161465299545497
0x33bd8D5A4F40285Df90694CCb29d6f5859C3977e,13193179929090714353
0x573Ea8E9Bc2166e6D80e4087553c9BbAc5515e05,12751422154911196571
0x8D6F070e5e3F73758426007dA680324C10C2869C,12597365852338128889
0xB8421159252Ecf26b066127B4f86896aE8dE78ea,12376750661547456289
0x2d1fC76C3ab788B99e04D14FfDBd4727D20033eF,12218341313964891981
0x886147aAF27Ee1881ee3D0f5900431c82858Cd0a,12010726224259030914
0xE8b1A6E9376e238cD0b3FF131c42967726275Dd0,11990221932603251531
0xD1117580B77d35211b675c3C223f0a7b716e112C,10988834975199830879
0x3A4a6A0e2fd9E44A37c4F5C9CB3d18E76564B4dC,10754128502023034386
0x77D197E2DF8973c70CcbA5d99c2Df36cb10D5a2c,10720440811882939514
0x2957BfEeC9F20e20Eb61F6f7e7426AD22D637EE1,10585316931904966253
0x45fcec8f8c4C1182Cb27DEa28681CCA49bFE308b,10580694537475883621
0x1563C4751Ad2be48Fd17464B73585B6ba8b6A5f0,10407965173324978281
0xC7E9640329DF5BE7cD37106Ab6dC36A7004c1d85,10291107636356276345
0x5916F6D9775BDCf2bd1b3017B85deAAAa3BAf170,10214266984169263708
0xfB8826794ABb11d8528E3934AF4470DcAc7615B2,10094400039831375793
0x05CDa7792578cb5dA5cef891b0eC2FF2153c46f5,10067706799469098300
0xd1E59809ec5dAAA308Cf0097EdB763b5Ca55c025,10028127164515767689
0xc0b961945c5832253c70bc346683F3be3F566376,9418886218569801017
0x2818A14EE8924185859DAcED5d3B7de2655b2d06,8970469789953414264
0x44F3b506B2483223eB7C572315F5a42cF4A107DA,8786210174624478952
0xe08C0cdEF1E1e7797EFaf0FAf22Fe6251420eaB5,8680458576744724652
0xC9782d4880DE737d48c75153B51E36a7B2475974,8669348425848786732
0x9dcC66Cfda79d69f5F6aA3F461DD445c7F2D29EE,8575067693826886384
0xA3A07F122db6f1723807151b4A8dFC83c57194Ec,8414595591785644757
0xAF5FE2f18e681f81Ac73CEcE2BB18DaE3435aafc,8393017393190630671
