walletAddress,amount
0xB3916fFc407B03D7A1BA7478CC2bb53f4011da52,486302423071373823404
0x72fa8dBc48F148357Ef41da079632CA5E5915223,447167140700944514720
0x51867e7EB94D9AC712E47a3B1aA118D6869645d7,439432895554648268899
0xA10836acD81706214FAc6276337fb5b0049F62dF,438210863815634922958
0xA1F667AFC5A6f37674cb12Ce4B4a1ab0A9DF8a51,434150405083238183579
0x5C9dE63470D0D6d8103f7c83F1Be4F55998706FC,433059758752587811159
0x78e2f1dfCFF635406Db50f9c2d1F564575203b75,432262857753056948695
0x0ab94C79F986bBf77DF888Ac25e348cc3D7C9aF8,421170862575824060059
0x5c701B14c3373b3B457c2526A33D60DE8140eF73,408623382016863672561
0x7b29C3F7648e825a774A89463a35AD1b5895C490,400201516312546004883
0xd9ae5637A512BB124de1AEaEF31de3Ba89318531,398886378740033649137
0xd1327c2e2b63B8f0E51D3e1218F07A332230e4ab,381179618386928837026
0x6FD032D3d98a6bcE99C520767aC220d745e95b53,372326486470881604873
0x293dDeda5a3673B8c8D81209B8e882e38f83D6fa,355944130603937139767
0x7c937Ae25a6F616CdCECDbc25eA6C21B6BBDd478,343182626572743458837
0x3cE8bac10dE98b46E6ef42280BBFd30a601F87b3,334273182667473122365
0x75B2bCDAB865c1290595BE9300f1c01e5F4CF58f,320143599951470719134
0x57B2bd8197E092afC80a9B8BEdF2882489C95FBC,317626955533187071978
0xd7Ce7C7695d3DDf112e0c91BB643ce893E17a9a2,313403537716803953117
0xd1a4B84e0DA530A29fc419cee9a8a1CBbEE23586,301351510055555763756
0x6459C64E5141042bc309A90e2400d2b779b18A09,301215567242495978917
0x3f1ADb91ffE32746d124512a5636Ba964e9d2FB2,299108631279489657118
0x8c3De1634251D1e51C28844391FC9c11abB9F5E4,293775557735170764317
0xF14F06bc7665c8DC9FadCa7f447670cee7aDAA35,292387703113095994922
0xb5af0F3BD259e93803C18624A39e269Ab2946cad,289021010964056642933
0x80b3D7735bbaa17B27D45Acc17c3c233c32f4a59,287968371047020468723
0xf34ffc80a12214a7246065770A9b031e8DD14611,283087294100024735144
0x15Af067C95E4777786D676d43aB7852D8e688705,282189053936776531373
0x8fCC8bF64de304c53A9fC4C34925Bd72A6C934a0,279098000549005348603
0x870fE83C9cFD47d463bD20bA826045cdB7dAaaDD,275657875860458489115
0xdf2F4F154ccD8a96675c9946180CeF7c4a267d3a,273353574317360369150
0x3E9Ffe868EC7283Af960FdA5F0cf352352f38460,262175719397582952297
0x37130086691ae900e7ba22936937c31c8164788F,256912228299888397487
0xB609099b6BBaB96b126d2542A8d521D6ECf448F0,255843639862860186440
0x56F257E40b9382A0699249F888747056E950904B,251224567720666129844
0xD8a30dBB3b8B204B6D8bb800D0f2865d07DC904C,250522082485321391232
0xafa4ECdad61790261eA7D894dFc38a73214fe52e,237564685520157610199
0x6f2Cd514F338Afd602B7B24Be4BB65E5CAdE8287,237054974783702789409
0x9EF171A8C62Eea6455830Bde5de99Db5A7cA5119,228265277106227159720
0x61b5cf770BD0D609cd8e026472e008FD3263825a,225160111330517622719
0xde450Fef8EA2cA18b850c9567458656a13da3110,222673066305964795220
0xAA1C00F6b0f3505996ef7a15bD9Cb8D540d10B7F,219707027986575127443
0x9AdCF58Bcd59a4485Ad2f367Be509E4BBb536e06,210981277298960776534
0x8309378b9EAb6803709dC9BD3B3eF0BF1DbAA05F,206177995104869353327
0xE003F0340609D901C0aC0903f5F98c9B2704e8FD,201118359269289214808
0xb7CcDe74e3c3d43409D7a4b33b3b41736C4b1Aa6,198190059518643977299
0x89425a801dbbacD4562638161198b6d3b85A314c,197781982810889729762
0xc4a4b7E3377cbB8EafdC2f078A6c3c65667B5630,192302932173116460035
0xCFAb6C15847886C9e1CE179cf6908A63858B1363,189274065123695635293
0xB6E9c54C90d02DAAC28dEE9fB8BE57a936cb9cDE,187570766273837477911
0x91d0E43af65D61fCE0d5b3e36d6E9B2d9ECA8c16,185839517605945133027
0xFb28996C2176B3E7870455b5d1f688Aef2cED104,185261323938313410054
0x26C9FA75d8B01836474fe28e7ca1a472C2a25C29,185226837991072216028
0x23B311cf3b36f5500635fd6589c15A7025F80C62,183508908687817239525
0x847395389B6A4E405588d6b73DCFa24e19659B20,182897297516259186523
0x774aB75Bc5D08F30AA207243a6B32105F1F1820b,179460620996349604184
0xe5DD482e6C050e18eC2BABcD50640f2e3d4ca11a,176748682488749864206
0xd82caB6EF8818c3D298657227352c6688cE9Ccc7,168956958008361254997
0xCCC5a04D37f855687f193B572F080c203260aD21,168358296397032830782
0x60F9D2B210A04B56b142C119Ee628Cd66f20E333,168151156825009735485
0xb36008E639d13C1AeE74d47dF7Ccb5a07ea74A13,167823182468325597938
0x10b052D790Bc65963443a098090c6ec7Cbb08cEE,167214685231271005250
0xF1f05FE7Df3F0ceAc6DC47A9D58B5842D5761539,164116957684002613860
0x255cF084E7e3A55F242527873Ca8076301dB0C2C,162675564185140672180
0xcc212a9Ee3B1E79816EE767aD6EF91D68712FCA1,160427656946755831768
0x95Cf35Fb32e488a90a7fa26536199C59Ca98301A,159679473260210897934
0xCA6C597822af51210920eA02e2A681878036e4a3,158174748772199762925
0x5113C808B16Ba48a199E393de0670721b93bA7de,157118844669045699902
0x64eCc4f8fF76E58d7C2245f34d32B039ebF42bDf,156882604444850016989
0xBcCFB5dC679964c72E8b8C8c6fF2Dda7523584A4,154089291177613887385
0x82e3bcF4D67B324fabbD647753ac3DaBB498AfDE,152952308635092890654
0x9f5AFc9E8c4526d8B0341077165E8F08eD460735,151528289600619928024
0x0f9cF78002d256A033323CEd7f236A96c7bbf01c,150387694605035306950
0x69FD2e71FD7AdbAF2f62fA26672235953D93492F,147839011850388203584
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,145129702157663558637
0xee43FE167ef361ceF997D4A0A87B075626B457Ff,144504498667828670477
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,142044314622248236901
0x29FCDE819a2A79be808f39ACB38d0A79Ae42e42e,140808013416934898032
0x50Fcf1F4bb0c354e5ff9C236b9920d15586BE9F2,139041120524612324516
0xBB602c0a4291f6ad0f08e6EBA8A5e7f5858175b0,138653106983263256780
0xFC29a81CF8808893bce62b5D8407e63A469f8C4b,126813075701505653115
0x2818A14EE8924185859DAcED5d3B7de2655b2d06,125929636806901527279
0xBd112d3E2fbb6aCA8A1B7720938849311b12C0e5,124623728154113450728
0xfa5831a0CDD07529e0B4bA830fc15598644D8b2B,123292620621242548395
